ticker,as_of_dt,px_last,px_bid,px_ask,opt_implied_volatility_mid,opt_div_yield,opt_undl_px,opt_finance_rt,opt_strike_px,opt_put_call,opt_expire_dt
TSLA US 09/20/14 C2.5 Equity,8/25/2014,#N/A N/A,259.65,261.05,#N/A N/A,0,262.78,0.1490314,2.5,Call,9/20/2014
TSLA US 09/20/14 C5 Equity,8/25/2014,#N/A N/A,257.15,258.55,#N/A N/A,0,262.78,0.1490314,5,Call,9/20/2014
TSLA US 09/20/14 C7.5 Equity,8/25/2014,#N/A N/A,254.65,256.05,#N/A N/A,0,262.78,0.1490314,7.5,Call,9/20/2014
TSLA US 09/20/14 C10 Equity,8/25/2014,235.25,252.15,253.55,#N/A N/A,0,262.78,0.1490314,10,Call,9/20/2014
TSLA US 09/20/14 C12.5 Equity,8/25/2014,#N/A N/A,249.65,251.05,#N/A N/A,0,262.78,0.1490314,12.5,Call,9/20/2014
TSLA US 09/20/14 C15 Equity,8/25/2014,#N/A N/A,247.15,248.55,#N/A N/A,0,262.78,0.1490314,15,Call,9/20/2014
TSLA US 09/20/14 C17.5 Equity,8/25/2014,201.94,244.65,246.05,#N/A N/A,0,262.78,0.1490314,17.5,Call,9/20/2014
TSLA US 09/20/14 C20 Equity,8/25/2014,#N/A N/A,242.15,243.55,#N/A N/A,0,262.78,0.1490314,20,Call,9/20/2014
TSLA US 09/20/14 C22.5 Equity,8/25/2014,#N/A N/A,239.65,241.05,#N/A N/A,0,262.78,0.1490314,22.5,Call,9/20/2014
TSLA US 09/20/14 C25 Equity,8/25/2014,#N/A N/A,237.15,238.55,#N/A N/A,0,262.78,0.1490314,25,Call,9/20/2014
TSLA US 09/20/14 C30 Equity,8/25/2014,#N/A N/A,232.15,233.55,#N/A N/A,0,262.78,0.1490314,30,Call,9/20/2014
TSLA US 09/20/14 C35 Equity,8/25/2014,#N/A N/A,227.15,228.55,#N/A N/A,0,262.78,0.1490314,35,Call,9/20/2014
TSLA US 09/20/14 C40 Equity,8/25/2014,#N/A N/A,222.15,223.55,#N/A N/A,0,262.78,0.1490314,40,Call,9/20/2014
TSLA US 09/20/14 C45 Equity,8/25/2014,#N/A N/A,217.15,218.55,#N/A N/A,0,262.78,0.1490314,45,Call,9/20/2014
TSLA US 09/20/14 C50 Equity,8/25/2014,#N/A N/A,212.15,213.55,#N/A N/A,0,262.78,0.1490314,50,Call,9/20/2014
TSLA US 09/20/14 C55 Equity,8/25/2014,#N/A N/A,207.15,208.55,#N/A N/A,0,262.78,0.1490314,55,Call,9/20/2014
TSLA US 09/20/14 C60 Equity,8/25/2014,#N/A N/A,202.15,203.55,#N/A N/A,0,262.78,0.1490314,60,Call,9/20/2014
TSLA US 09/20/14 C65 Equity,8/25/2014,#N/A N/A,197.15,198.55,#N/A N/A,0,262.78,0.1490314,65,Call,9/20/2014
TSLA US 09/20/14 C70 Equity,8/25/2014,#N/A N/A,192.15,193.55,#N/A N/A,0,262.78,0.1490314,70,Call,9/20/2014
TSLA US 09/20/14 C75 Equity,8/25/2014,#N/A N/A,187.15,188.55,#N/A N/A,0,262.78,0.1490314,75,Call,9/20/2014
TSLA US 09/20/14 C80 Equity,8/25/2014,170.85,182.2,183.55,#N/A N/A,0,262.78,0.1490314,80,Call,9/20/2014
TSLA US 09/20/14 C85 Equity,8/25/2014,#N/A N/A,177.15,178.55,#N/A N/A,0,262.78,0.1490314,85,Call,9/20/2014
TSLA US 09/20/14 C90 Equity,8/25/2014,#N/A N/A,172.15,173.55,#N/A N/A,0,262.78,0.1490314,90,Call,9/20/2014
TSLA US 09/20/14 C95 Equity,8/25/2014,#N/A N/A,167.15,168.55,#N/A N/A,0,262.78,0.1490314,95,Call,9/20/2014
TSLA US 09/20/14 C100 Equity,8/25/2014,161.19,162.15,163.55,#N/A N/A,0,262.78,0.1490314,100,Call,9/20/2014
TSLA US 09/20/14 C105 Equity,8/25/2014,148.5,157.15,158.55,#N/A N/A,0,262.78,0.1490314,105,Call,9/20/2014
TSLA US 09/20/14 C110 Equity,8/25/2014,#N/A N/A,152.15,153.55,#N/A N/A,0,262.78,0.1490314,110,Call,9/20/2014
TSLA US 09/20/14 C115 Equity,8/25/2014,#N/A N/A,147.15,148.55,#N/A N/A,0,262.78,0.1490314,115,Call,9/20/2014
TSLA US 09/20/14 C120 Equity,8/25/2014,102,142.15,143.55,#N/A N/A,0,262.78,0.1490314,120,Call,9/20/2014
TSLA US 09/20/14 C125 Equity,8/25/2014,#N/A N/A,137.15,138.55,#N/A N/A,0,262.78,0.1490314,125,Call,9/20/2014
TSLA US 09/20/14 C130 Equity,8/25/2014,127.58,132.15,133.6,#N/A N/A,0,262.78,0.1490314,130,Call,9/20/2014
TSLA US 09/20/14 C135 Equity,8/25/2014,90.45,127.15,128.45,#N/A N/A,0,262.78,0.1490314,135,Call,9/20/2014
TSLA US 09/20/14 C140 Equity,8/25/2014,117.97,122.15,123.6,#N/A N/A,0,262.78,0.1490314,140,Call,9/20/2014
TSLA US 09/20/14 C145 Equity,8/25/2014,79.75,117.15,118.6,#N/A N/A,0,262.78,0.1490314,145,Call,9/20/2014
TSLA US 09/20/14 C150 Equity,8/25/2014,106.22,112.2,113.6,#N/A N/A,0,262.78,0.1490314,150,Call,9/20/2014
TSLA US 09/20/14 C155 Equity,8/25/2014,106.64,107.2,108.6,#N/A N/A,0,262.78,0.1490314,155,Call,9/20/2014
TSLA US 09/20/14 C160 Equity,8/25/2014,96.25,102.2,103.45,#N/A N/A,0,262.78,0.1490314,160,Call,9/20/2014
TSLA US 09/20/14 C165 Equity,8/25/2014,91.28,97.2,98.65,66.27556,0,262.78,0.1490314,165,Call,9/20/2014
TSLA US 09/20/14 C170 Equity,8/25/2014,92.1,92.2,93.45,#N/A N/A,0,262.78,0.1490314,170,Call,9/20/2014
TSLA US 09/20/14 C175 Equity,8/25/2014,91,87.25,88.45,#N/A N/A,0,262.78,0.1490314,175,Call,9/20/2014
TSLA US 09/20/14 C180 Equity,8/25/2014,81.44,82.25,83.45,#N/A N/A,0,262.78,0.1490314,180,Call,9/20/2014
TSLA US 09/20/14 C185 Equity,8/25/2014,73.8,77.25,78.5,#N/A N/A,0,262.78,0.1490314,185,Call,9/20/2014
TSLA US 09/20/14 C190 Equity,8/25/2014,71.75,72.3,73.5,#N/A N/A,0,262.78,0.1490314,190,Call,9/20/2014
TSLA US 09/20/14 C195 Equity,8/25/2014,66.81,67.35,68.5,44.12498,0,262.78,0.1490314,195,Call,9/20/2014
TSLA US 09/20/14 C200 Equity,8/25/2014,62,62.35,63.55,43.46085,0,262.78,0.1490314,200,Call,9/20/2014
TSLA US 09/20/14 C205 Equity,8/25/2014,57,57.4,58.55,41.66396,0,262.78,0.1490314,205,Call,9/20/2014
TSLA US 09/20/14 C210 Equity,8/25/2014,51.5,52.45,53.65,41.40956,0,262.78,0.1490314,210,Call,9/20/2014
TSLA US 09/20/14 C215 Equity,8/25/2014,47.67,47.55,48.7,39.85944,0,262.78,0.1490314,215,Call,9/20/2014
TSLA US 09/20/14 C220 Equity,8/25/2014,43.4,43.05,44,43.33025,0,262.78,0.1490314,220,Call,9/20/2014
TSLA US 09/20/14 C225 Equity,8/25/2014,37.97,37.8,39,36.93935,0,262.78,0.1490314,225,Call,9/20/2014
TSLA US 09/20/14 C227.5 Equity,8/25/2014,34.9,35.45,36.6,36.45443,0,262.78,0.1490314,227.5,Call,9/20/2014
TSLA US 09/20/14 C230 Equity,8/25/2014,33.68,33.1,34,34.55272,0,262.78,0.1490314,230,Call,9/20/2014
TSLA US 09/20/14 C232.5 Equity,8/25/2014,30.8,30.75,31.9,34.50927,0,262.78,0.1490314,232.5,Call,9/20/2014
TSLA US 09/20/14 C235 Equity,8/25/2014,28.8,28.5,29.7,34.69501,0,262.78,0.1490314,235,Call,9/20/2014
TSLA US 09/20/14 C237.5 Equity,8/25/2014,21.6,26.25,27.4,33.01292,0,262.78,0.1490314,237.5,Call,9/20/2014
TSLA US 09/20/14 C240 Equity,8/25/2014,24.65,24.45,25.25,35.03238,0,262.78,0.1490314,240,Call,9/20/2014
TSLA US 09/20/14 C242.5 Equity,8/25/2014,22.01,22.15,23,33.6817,0,262.78,0.1490314,242.5,Call,9/20/2014
TSLA US 09/20/14 C245 Equity,8/25/2014,20.71,20.45,20.85,34.53408,0,262.78,0.1490314,245,Call,9/20/2014
TSLA US 09/20/14 C247.5 Equity,8/25/2014,14.15,18.45,18.9,33.26348,0,262.78,0.1490314,247.5,Call,9/20/2014
TSLA US 09/20/14 C250 Equity,8/25/2014,16.9,16.65,17,33.82242,0,262.78,0.1490314,250,Call,9/20/2014
TSLA US 09/20/14 C252.5 Equity,8/25/2014,15.15,14.9,15.2,33.19453,0,262.78,0.1490314,252.5,Call,9/20/2014
TSLA US 09/20/14 C255 Equity,8/25/2014,13.36,13.25,13.65,33.16488,0,262.78,0.1490314,255,Call,9/20/2014
TSLA US 09/20/14 C257.5 Equity,8/25/2014,11.46,11.75,11.95,32.83799,0,262.78,0.1490314,257.5,Call,9/20/2014
TSLA US 09/20/14 C260 Equity,8/25/2014,10.5,10.3,10.45,32.74414,0,262.78,0.1490314,260,Call,9/20/2014
TSLA US 09/20/14 C262.5 Equity,8/25/2014,9.09,8.95,9.15,32.54714,0,262.78,0.1490314,262.5,Call,9/20/2014
TSLA US 09/20/14 C265 Equity,8/25/2014,7.87,7.8,7.95,32.29975,0,262.78,0.1490314,265,Call,9/20/2014
TSLA US 09/20/14 C267.5 Equity,8/25/2014,6.75,6.7,6.85,32.10896,0,262.78,0.1490314,267.5,Call,9/20/2014
TSLA US 09/20/14 C270 Equity,8/25/2014,5.86,5.7,5.85,32.14469,0,262.78,0.1490314,270,Call,9/20/2014
TSLA US 09/20/14 C272.5 Equity,8/25/2014,4.95,4.85,5,32.11252,0,262.78,0.1490314,272.5,Call,9/20/2014
TSLA US 09/20/14 C275 Equity,8/25/2014,4.05,4.1,4.25,32.05,0,262.78,0.1490314,275,Call,9/20/2014
TSLA US 09/20/14 C277.5 Equity,8/25/2014,3.05,3.5,3.55,31.93858,0,262.78,0.1490314,277.5,Call,9/20/2014
TSLA US 09/20/14 C280 Equity,8/25/2014,2.98,2.92,2.98,31.92193,0,262.78,0.1490314,280,Call,9/20/2014
TSLA US 09/20/14 C282.5 Equity,8/25/2014,2.24,2.45,2.5,32.05179,0,262.78,0.1490314,282.5,Call,9/20/2014
TSLA US 09/20/14 C285 Equity,8/25/2014,2.04,2.02,2.08,32.0827,0,262.78,0.1490314,285,Call,9/20/2014
TSLA US 09/20/14 C287.5 Equity,8/25/2014,1.6,1.68,1.73,32.16443,0,262.78,0.1490314,287.5,Call,9/20/2014
TSLA US 09/20/14 C290 Equity,8/25/2014,1.4,1.38,1.44,32.29364,0,262.78,0.1490314,290,Call,9/20/2014
TSLA US 09/20/14 C292.5 Equity,8/25/2014,0.96,1.05,1.21,32.01359,0,262.78,0.1490314,292.5,Call,9/20/2014
TSLA US 09/20/14 C295 Equity,8/25/2014,0.98,0.94,1,32.57051,0,262.78,0.1490314,295,Call,9/20/2014
TSLA US 09/20/14 C297.5 Equity,8/25/2014,0.79,0.73,0.83,32.43449,0,262.78,0.1490314,297.5,Call,9/20/2014
TSLA US 09/20/14 C300 Equity,8/25/2014,0.65,0.63,0.7,32.97719,0,262.78,0.1490314,300,Call,9/20/2014
TSLA US 09/20/14 C305 Equity,8/25/2014,0.46,0.41,0.49,33.33853,0,262.78,0.1490314,305,Call,9/20/2014
TSLA US 09/20/14 C310 Equity,8/25/2014,0.3,0.26,0.34,33.64762,0,262.78,0.1490314,310,Call,9/20/2014
TSLA US 09/20/14 C315 Equity,8/25/2014,0.21,0.19,0.26,34.56532,0,262.78,0.1490314,315,Call,9/20/2014
TSLA US 09/20/14 C320 Equity,8/25/2014,0.13,0.14,0.2,35.56525,0,262.78,0.1490314,320,Call,9/20/2014
TSLA US 09/20/14 C325 Equity,8/25/2014,0.09,0.1,0.14,36.10959,0,262.78,0.1490314,325,Call,9/20/2014
TSLA US 09/20/14 C330 Equity,8/25/2014,0.14,0.03,0.12,36.09336,0,262.78,0.1490314,330,Call,9/20/2014
TSLA US 09/20/14 C335 Equity,8/25/2014,0.09,0.01,0.1,36.78809,0,262.78,0.1490314,335,Call,9/20/2014
TSLA US 09/20/14 C340 Equity,8/25/2014,0.05,0.05,0.09,39.83114,0,262.78,0.1490314,340,Call,9/20/2014
TSLA US 09/20/14 C345 Equity,8/25/2014,0.1,0.01,0.12,41.43212,0,262.78,0.1490314,345,Call,9/20/2014
TSLA US 09/20/14 C350 Equity,8/25/2014,0.03,0.01,0.07,41.09762,0,262.78,0.1490314,350,Call,9/20/2014
TSLA US 09/20/14 C355 Equity,8/25/2014,0.14,#N/A N/A,0.15,50.00593,0,262.78,0.1490314,355,Call,9/20/2014
TSLA US 09/20/14 C360 Equity,8/25/2014,0.11,#N/A N/A,0.06,46.60835,0,262.78,0.1490314,360,Call,9/20/2014
TSLA US 09/20/14 C365 Equity,8/25/2014,0.05,0.01,0.05,45.04365,0,262.78,0.1490314,365,Call,9/20/2014
TSLA US 09/20/14 C370 Equity,8/25/2014,0.04,#N/A N/A,0.17,56.71939,0,262.78,0.1490314,370,Call,9/20/2014
TSLA US 09/20/14 C375 Equity,8/25/2014,0.01,#N/A N/A,0.14,57.1808,0,262.78,0.1490314,375,Call,9/20/2014
TSLA US 09/20/14 C380 Equity,8/25/2014,0.06,#N/A N/A,0.14,58.99926,0,262.78,0.1490314,380,Call,9/20/2014
TSLA US 09/20/14 C385 Equity,8/25/2014,0.1,#N/A N/A,0.14,60.77925,0,262.78,0.1490314,385,Call,9/20/2014
TSLA US 09/20/14 C390 Equity,8/25/2014,0.02,#N/A N/A,0.14,62.53238,0,262.78,0.1490314,390,Call,9/20/2014
TSLA US 09/20/14 C395 Equity,8/25/2014,0.01,#N/A N/A,0.13,63.69106,0,262.78,0.1490314,395,Call,9/20/2014
TSLA US 09/20/14 C400 Equity,8/25/2014,0.1,#N/A N/A,0.04,57.58883,0,262.78,0.1490314,400,Call,9/20/2014
TSLA US 09/20/14 C405 Equity,8/25/2014,#N/A N/A,#N/A N/A,0.13,67.0237,0,262.78,0.1490314,405,Call,9/20/2014
TSLA US 09/20/14 C410 Equity,8/25/2014,#N/A N/A,#N/A N/A,0.06,63.06919,0,262.78,0.1490314,410,Call,9/20/2014
TSLA US 09/20/14 C415 Equity,8/25/2014,#N/A N/A,#N/A N/A,0.13,70.25359,0,262.78,0.1490314,415,Call,9/20/2014
TSLA US 09/20/14 C420 Equity,8/25/2014,0.05,#N/A N/A,0.13,71.83144,0,262.809,0.1490314,420,Call,9/20/2014
TSLA US 09/20/14 C425 Equity,8/25/2014,#N/A N/A,#N/A N/A,0.13,73.38924,0,262.91,0.1490314,425,Call,9/20/2014
TSLA US 09/20/14 C430 Equity,8/25/2014,#N/A N/A,#N/A N/A,0.13,74.92296,0,262.91,0.1490314,430,Call,9/20/2014
TSLA US 09/20/14 C435 Equity,8/25/2014,#N/A N/A,#N/A N/A,0.12,75.7338,0,262.91,0.1490314,435,Call,9/20/2014
TSLA US 09/20/14 C440 Equity,8/25/2014,#N/A N/A,#N/A N/A,0.13,77.90905,0,262.91,0.1490314,440,Call,9/20/2014
TSLA US 09/20/14 C445 Equity,8/25/2014,#N/A N/A,#N/A N/A,0.12,78.66758,0,262.91,0.1490314,445,Call,9/20/2014
TSLA US 09/20/14 C450 Equity,8/25/2014,0.02,#N/A N/A,0.02,67.32034,0,262.91,0.1490314,450,Call,9/20/2014
TSLA US 09/20/14 C455 Equity,8/25/2014,#N/A N/A,#N/A N/A,0.12,81.52011,0,262.91,0.1490314,455,Call,9/20/2014
TSLA US 09/20/14 C460 Equity,8/25/2014,#N/A N/A,#N/A N/A,0.12,82.9082,0,262.91,0.1490314,460,Call,9/20/2014
TSLA US 09/20/14 C465 Equity,8/25/2014,#N/A N/A,#N/A N/A,0.12,84.28786,0,262.91,0.1490314,465,Call,9/20/2014
TSLA US 09/20/14 C470 Equity,8/25/2014,#N/A N/A,#N/A N/A,0.13,86.40512,0,262.91,0.1490314,470,Call,9/20/2014
TSLA US 09/20/14 C475 Equity,8/25/2014,#N/A N/A,#N/A N/A,0.13,87.7545,0,262.91,0.1490314,475,Call,9/20/2014
TSLA US 09/20/14 C480 Equity,8/25/2014,#N/A N/A,#N/A N/A,0.12,88.30031,0,262.91,0.1490314,480,Call,9/20/2014
TSLA US 09/20/14 C485 Equity,8/25/2014,#N/A N/A,#N/A N/A,0.04,80.35095,0,262.91,0.1490314,485,Call,9/20/2014
TSLA US 09/20/14 C490 Equity,8/25/2014,#N/A N/A,#N/A N/A,0.13,91.69008,0,262.91,0.1490314,490,Call,9/20/2014
TSLA US 09/20/14 C495 Equity,8/25/2014,#N/A N/A,#N/A N/A,0.13,92.97686,0,262.91,0.1490314,495,Call,9/20/2014
TSLA US 09/20/14 C500 Equity,8/25/2014,0.01,#N/A N/A,0.02,78.96982,0,262.91,0.1490314,500,Call,9/20/2014
TSLA US 09/20/14 C505 Equity,8/25/2014,0.02,#N/A N/A,0.02,80.06271,0,262.91,0.1490314,505,Call,9/20/2014
TSLA US 09/20/14 C510 Equity,8/25/2014,#N/A N/A,#N/A N/A,0.02,81.14533,0,262.91,0.1490314,510,Call,9/20/2014
TSLA US 09/20/14 C515 Equity,8/25/2014,0.1,#N/A N/A,0.02,82.21457,0,262.91,0.1490314,515,Call,9/20/2014
TSLA US 09/20/14 P2.5 Equity,8/25/2014,#N/A N/A,#N/A N/A,0.16,800.2134,0,262.91,0.1490314,2.5,Put,9/20/2014
TSLA US 09/20/14 P5 Equity,8/25/2014,#N/A N/A,#N/A N/A,0.16,652.1025,0,262.91,0.1490314,5,Put,9/20/2014
TSLA US 09/20/14 P7.5 Equity,8/25/2014,#N/A N/A,#N/A N/A,0.16,573.6503,0,262.91,0.1490314,7.5,Put,9/20/2014
TSLA US 09/20/14 P10 Equity,8/25/2014,#N/A N/A,#N/A N/A,0.16,520.8404,0,262.91,0.1490314,10,Put,9/20/2014
TSLA US 09/20/14 P12.5 Equity,8/25/2014,#N/A N/A,#N/A N/A,0.16,481.2794,0,262.91,0.1490314,12.5,Put,9/20/2014
TSLA US 09/20/14 P15 Equity,8/25/2014,#N/A N/A,#N/A N/A,0.12,434.5395,0,262.91,0.1490314,15,Put,9/20/2014
TSLA US 09/20/14 P17.5 Equity,8/25/2014,#N/A N/A,#N/A N/A,0.16,423.6509,0,262.91,0.1490314,17.5,Put,9/20/2014
TSLA US 09/20/14 P20 Equity,8/25/2014,#N/A N/A,#N/A N/A,0.16,401.3853,0,262.91,0.1490314,20,Put,9/20/2014
TSLA US 09/20/14 P22.5 Equity,8/25/2014,#N/A N/A,#N/A N/A,0.16,382.0053,0,262.91,0.1490314,22.5,Put,9/20/2014
TSLA US 09/20/14 P25 Equity,8/25/2014,#N/A N/A,#N/A N/A,0.16,364.8637,0,262.91,0.1490314,25,Put,9/20/2014
TSLA US 09/20/14 P30 Equity,8/25/2014,#N/A N/A,#N/A N/A,0.16,335.6065,0,262.91,0.1490314,30,Put,9/20/2014
TSLA US 09/20/14 P35 Equity,8/25/2014,#N/A N/A,#N/A N/A,0.09,291.7102,0,262.91,0.1490314,35,Put,9/20/2014
TSLA US 09/20/14 P40 Equity,8/25/2014,#N/A N/A,#N/A N/A,0.16,290.3617,0,262.91,0.1490314,40,Put,9/20/2014
TSLA US 09/20/14 P45 Equity,8/25/2014,#N/A N/A,#N/A N/A,0.04,235.2262,0,262.91,0.1490314,45,Put,9/20/2014
TSLA US 09/20/14 P50 Equity,8/25/2014,#N/A N/A,#N/A N/A,0.04,221.2705,0,262.91,0.1490314,50,Put,9/20/2014
TSLA US 09/20/14 P55 Equity,8/25/2014,#N/A N/A,#N/A N/A,0.04,208.6878,0,262.91,0.1490314,55,Put,9/20/2014
TSLA US 09/20/14 P60 Equity,8/25/2014,#N/A N/A,#N/A N/A,0.04,197.2674,0,262.91,0.1490314,60,Put,9/20/2014
TSLA US 09/20/14 P65 Equity,8/25/2014,#N/A N/A,#N/A N/A,0.04,186.7898,0,262.91,0.1490314,65,Put,9/20/2014
TSLA US 09/20/14 P70 Equity,8/25/2014,#N/A N/A,#N/A N/A,0.04,177.1246,0,262.91,0.1490314,70,Put,9/20/2014
TSLA US 09/20/14 P75 Equity,8/25/2014,#N/A N/A,#N/A N/A,0.04,168.1524,0,262.91,0.1490314,75,Put,9/20/2014
TSLA US 09/20/14 P80 Equity,8/25/2014,0.02,#N/A N/A,0.02,150.0817,0,262.91,0.1490314,80,Put,9/20/2014
TSLA US 09/20/14 P85 Equity,8/25/2014,0.02,#N/A N/A,0.02,142.6671,0,262.91,0.1490314,85,Put,9/20/2014
TSLA US 09/20/14 P90 Equity,8/25/2014,0.02,#N/A N/A,0.02,135.7014,0,262.91,0.1490314,90,Put,9/20/2014
TSLA US 09/20/14 P95 Equity,8/25/2014,0.05,0.01,0.02,125.9873,0,262.91,0.1490314,95,Put,9/20/2014
TSLA US 09/20/14 P100 Equity,8/25/2014,0.02,#N/A N/A,0.02,122.8615,0,262.91,0.1490314,100,Put,9/20/2014
TSLA US 09/20/14 P105 Equity,8/25/2014,0.03,#N/A N/A,0.03,121.2698,0,262.91,0.1490314,105,Put,9/20/2014
TSLA US 09/20/14 P110 Equity,8/25/2014,0.02,#N/A N/A,0.03,115.4153,0,262.91,0.1490314,110,Put,9/20/2014
TSLA US 09/20/14 P115 Equity,8/25/2014,0.03,#N/A N/A,0.03,109.8209,0,262.91,0.1490314,115,Put,9/20/2014
TSLA US 09/20/14 P120 Equity,8/25/2014,0.02,#N/A N/A,0.03,104.4636,0,262.91,0.1490314,120,Put,9/20/2014
TSLA US 09/20/14 P125 Equity,8/25/2014,0.03,#N/A N/A,0.03,99.32348,0,262.91,0.1490314,125,Put,9/20/2014
TSLA US 09/20/14 P130 Equity,8/25/2014,0.02,#N/A N/A,0.03,94.38174,0,262.91,0.1490314,130,Put,9/20/2014
TSLA US 09/20/14 P135 Equity,8/25/2014,0.04,#N/A N/A,0.07,97.66039,0,262.91,0.1490314,135,Put,9/20/2014
TSLA US 09/20/14 P140 Equity,8/25/2014,0.04,#N/A N/A,0.04,87.44855,0,262.91,0.1490314,140,Put,9/20/2014
TSLA US 09/20/14 P145 Equity,8/25/2014,0.03,0.01,0.05,80.5946,0,262.91,0.1490314,145,Put,9/20/2014
TSLA US 09/20/14 P150 Equity,8/25/2014,0.05,0.03,0.05,78.50083,0,262.91,0.1490314,150,Put,9/20/2014
TSLA US 09/20/14 P155 Equity,8/25/2014,0.05,0.03,0.09,77.46507,0,262.91,0.1490314,155,Put,9/20/2014
TSLA US 09/20/14 P160 Equity,8/25/2014,0.06,0.02,0.08,71.7486,0,262.91,0.1490314,160,Put,9/20/2014
TSLA US 09/20/14 P165 Equity,8/25/2014,0.04,0.03,0.09,68.99512,0,262.91,0.1490314,165,Put,9/20/2014
TSLA US 09/20/14 P170 Equity,8/25/2014,0.08,0.05,0.1,66.59383,0,262.91,0.1490314,170,Put,9/20/2014
TSLA US 09/20/14 P175 Equity,8/25/2014,0.1,0.06,0.12,63.91312,0,262.91,0.1490314,175,Put,9/20/2014
TSLA US 09/20/14 P180 Equity,8/25/2014,0.11,0.1,0.14,62.08273,0,262.91,0.1490314,180,Put,9/20/2014
TSLA US 09/20/14 P185 Equity,8/25/2014,0.14,0.13,0.15,59.30621,0,262.91,0.1490314,185,Put,9/20/2014
TSLA US 09/20/14 P190 Equity,8/25/2014,0.15,0.12,0.15,54.98389,0,262.91,0.1490314,190,Put,9/20/2014
TSLA US 09/20/14 P195 Equity,8/25/2014,0.17,0.16,0.19,52.89372,0,262.91,0.1490314,195,Put,9/20/2014
TSLA US 09/20/14 P200 Equity,8/25/2014,0.2,0.17,0.22,49.71682,0,262.91,0.1490314,200,Put,9/20/2014
TSLA US 09/20/14 P205 Equity,8/25/2014,0.23,0.2,0.24,46.68799,0,262.91,0.1490314,205,Put,9/20/2014
TSLA US 09/20/14 P210 Equity,8/25/2014,0.29,0.28,0.31,44.78045,0,262.91,0.1490314,210,Put,9/20/2014
TSLA US 09/20/14 P215 Equity,8/25/2014,0.34,0.34,0.39,42.30821,0,262.91,0.1490314,215,Put,9/20/2014
TSLA US 09/20/14 P220 Equity,8/25/2014,0.45,0.43,0.49,39.84879,0,262.91,0.1490314,220,Put,9/20/2014
TSLA US 09/20/14 P225 Equity,8/25/2014,0.63,0.62,0.65,38.35005,0,262.91,0.1490314,225,Put,9/20/2014
TSLA US 09/20/14 P227.5 Equity,8/25/2014,0.93,0.72,0.78,37.35072,0,262.91,0.1490314,227.5,Put,9/20/2014
TSLA US 09/20/14 P230 Equity,8/25/2014,0.89,0.87,0.92,36.74407,0,262.91,0.1490314,230,Put,9/20/2014
TSLA US 09/20/14 P232.5 Equity,8/25/2014,1.09,1.05,1.1,36.13399,0,262.91,0.1490314,232.5,Put,9/20/2014
TSLA US 09/20/14 P235 Equity,8/25/2014,1.28,1.27,1.33,35.49209,0,262.91,0.1490314,235,Put,9/20/2014
TSLA US 09/20/14 P237.5 Equity,8/25/2014,1.61,1.55,1.59,35.02445,0,262.91,0.1490314,237.5,Put,9/20/2014
TSLA US 09/20/14 P240 Equity,8/25/2014,1.89,1.87,1.93,34.54866,0,262.91,0.1490314,240,Put,9/20/2014
TSLA US 09/20/14 P242.5 Equity,8/25/2014,2.3,2.25,2.32,34.22897,0,262.91,0.1490314,242.5,Put,9/20/2014
TSLA US 09/20/14 P245 Equity,8/25/2014,2.76,2.71,2.78,33.76077,0,262.91,0.1490314,245,Put,9/20/2014
TSLA US 09/20/14 P247.5 Equity,8/25/2014,3.35,3.25,3.35,33.57491,0,262.91,0.1490314,247.5,Put,9/20/2014
TSLA US 09/20/14 P250 Equity,8/25/2014,3.91,3.85,4,33.13417,0,262.91,0.1490314,250,Put,9/20/2014
TSLA US 09/20/14 P252.5 Equity,8/25/2014,4.6,4.6,4.7,32.97459,0,262.91,0.1490314,252.5,Put,9/20/2014
TSLA US 09/20/14 P255 Equity,8/25/2014,5.51,5.45,5.55,32.62291,0,262.91,0.1490314,255,Put,9/20/2014
TSLA US 09/20/14 P257.5 Equity,8/25/2014,6.55,6.4,6.5,32.49548,0,262.91,0.1490314,257.5,Put,9/20/2014
TSLA US 09/20/14 P260 Equity,8/25/2014,7.5,7.4,7.55,32.19214,0,262.91,0.1490314,260,Put,9/20/2014
TSLA US 09/20/14 P262.5 Equity,8/25/2014,8.7,8.6,8.7,32.1651,0,262.91,0.1490314,262.5,Put,9/20/2014
TSLA US 09/20/14 P265 Equity,8/25/2014,9.95,9.9,10,31.83006,0,262.91,0.1490314,265,Put,9/20/2014
TSLA US 09/20/14 P267.5 Equity,8/25/2014,11.85,11.3,11.45,31.68226,0,262.91,0.1490314,267.5,Put,9/20/2014
TSLA US 09/20/14 P270 Equity,8/25/2014,13.6,12.75,13.05,31.64176,0,262.91,0.1490314,270,Put,9/20/2014
TSLA US 09/20/14 P272.5 Equity,8/25/2014,15.3,14.3,14.7,31.96099,0,262.91,0.1490314,272.5,Put,9/20/2014
TSLA US 09/20/14 P275 Equity,8/25/2014,17.05,16.15,16.45,31.68232,0,262.91,0.1490314,275,Put,9/20/2014
TSLA US 09/20/14 P277.5 Equity,8/25/2014,19.1,17.95,18.3,31.66147,0,262.91,0.1490314,277.5,Put,9/20/2014
TSLA US 09/20/14 P280 Equity,8/25/2014,20,19.85,20.25,31.05429,0,262.91,0.1490314,280,Put,9/20/2014
TSLA US 09/20/14 P282.5 Equity,8/25/2014,30.25,21.9,22.25,31.28698,0,262.91,0.1490314,282.5,Put,9/20/2014
